Winkel Volumen Druck Temperatur 
340 65.2143919725788 17.162866294591357 652.1235909114234
341 63.54888210781604 17.795758029121373 658.9023399999862
342 61.96376899996756 18.436206798844044 665.5888528277167
343 60.45983383368911 19.081291285571172 672.1579709939938
344 59.037818406091006 19.727691208371912 678.5833586370211
345 57.69842465346358 20.371656323700236 684.8365634242067
346 56.44231420504 21.00905269932902 690.8884385477123
347 55.27010796381659 21.635366109344886 696.7086526823862
348 54.182385714451364 22.2457438404 702.2660899228738
349 53.17968575824655 22.835048281468808 707.5291601329305
350 52.26250457521967 23.39793649026323 712.4664513106399
351 51.43129651326064 23.928942552370945 717.0469983953891
352 50.68647350437045 24.4225673741423 721.2403831012949
353 50.0284048079714 25.2108391425624 734.8532163754774
354 49.4574167812807 26.63782932822941 767.5857499942739
355 48.97379267673445 28.702068691631275 818.9805362801342
356 48.57777246645135 31.382912854073584 888.2341977584728
357 48.269552693724876 34.6406035571832 974.2162452913308
358 48.049286351531876 38.41734961636488 1075.5014105258786
359 47.91708278805095 42.639130330080164 1190.4066684121342
360 47.87300763918031 47.218362360866934 1317.0379112295884
361 47.91708278805095 52.05714657477026 1453.3404865764269
362 48.049286351531876 57.050953396242605 1597.152886969794
363 48.269552693724876 62.09254164481758 1746.2618017596876
364 48.57777246645135 67.07594248993527 1898.4581273088418
365 48.973792676734476 71.90003271457965 2051.5847823998415
366 49.45741678128068 76.47196997917577 2203.5877513412556
367 50.0284048079714 80.70985308525589 2352.555374991947
368 50.68647350437031 84.5447965132651 2496.7531255951603
369 51.43129651326062 87.92226629172178 2634.650361110611
370 52.26250457521963 90.80268984994622 2764.939131866323
371 53.17968575824658 93.16138422253505 2886.545065432711
372 54.182385714451314 94.98788399268587 2998.630675610239
373 55.270107963816564 96.28477675023876 3100.5917230357604
374 56.44231420504003 97.06616832674182 3192.04746786198
375 57.698424653463555 97.3558983210167 3272.825624771354
376 59.037818406090985 97.18565581184826 3342.9440898871467
377 60.45983383368914 96.59303520718116 3402.5883041838833
378 61.963768999967535 95.61969617360926 3452.0877628644207
379 63.54888210781595 94.3096647504884 3491.8916455833037
380 65.21439197257881 92.70779747311074 3522.5434234552163
381 66.95947852232968 90.85854685655406 3544.659245828992
382 68.78328332510243 88.80484803656785 3558.9035706448462
383 70.6849101430175 86.58730781608699 3565.9692152335992
384 72.66342551323459 84.24362764704699 3566.5602927078285
385 74.71785935563838 81.80817629748648 3561.3755676089636
386 76.84720560715459 79.31179549131528 3551.0967451207275
387 79.05042288256826 76.78168253347869 3536.376247230774
388 81.32643516169587 74.24145229314703 3517.829913033986
389 83.67413250274427 71.71132676670791 3496.0337680200983
390 86.09237178165434 69.20822012156766 3471.5145949288662
391 88.57997745721441 66.74610775894845 3444.7535260941772
392 91.13574236168223 64.33626265353746 3416.1836278365226
393 93.75842851664078 61.987500368720006 3386.1881540317527
394 96.44676797376516 59.706568943262326 3355.107472597903
395 99.19946368015319 57.498339917626765 3323.2366807644735
396 102.01519036782769 55.36611486335191 3290.8306712628328
397 104.89259546698673 53.31189945161835 3258.1091588310205
398 107.83030004253087 51.336558781715205 3225.256133296909
399 110.82689975335286 49.44007711439752 3192.4269373890716
400 113.8809658338428 47.62171647745011 3159.750778391127
401 116.991046096993 45.88014252674821 3127.3322636652724
402 120.15566595846511 44.21360863385758 3095.25803872663
403 123.37332948090781 42.6199985925246 3063.5950483944257
404 126.6425204377825 41.09699100282714 3032.398081758514
405 129.96170339588494 39.64206912771067 3001.707374212057
406 133.32932481571498 38.25263900135885 2971.5546681438063
407 136.74381416877247 36.92603247673715 2941.961461911891
408 140.2035850708223 35.6595938334296 2912.9441217862436
409 143.70703643010083 34.450658333468375 2884.511013134736
410 147.2525536093848 33.29662729245155 2856.6676877397945
411 150.83850960079508 32.194952983418894 2829.415122911302
412 154.46326621213657 31.143160190533745 2802.751129776289
413 158.12517526353903 30.138868931781758 2776.6722015451364
414 161.82257979308892 29.179774197729845 2751.1716653646645
415 165.55381527011056 28.263671593772358 2726.242065586759
416 169.31721081468058 27.388455170513303 2701.875200812205
417 173.11109042193073 26.552108607053306 2678.061527012445
418 176.93377418962953 25.752711270252192 2654.791038506485
419 180.7835795474953 24.988436716287094 2632.053491866196
420 184.65882248664926 24.257547888713503 2609.8383104933914
421 188.55781878757517 23.558393880442935 2588.134648951898
422 192.47888524492052 22.88940847136361 2566.9316618055427
423 196.42034088743046 22.249106578117324 2546.2185599485374
424 200.3805081912935 21.636078603166183 2525.9844163169937
425 204.35771428513718 21.04898919358633 2506.2184587839793
426 208.35029214490365 20.486574856874864 2486.910244448427
427 212.3565817768141 19.947637494205065 2468.0493304092706
428 216.37493138662663 19.43104205002559 2449.6254050675207
429 220.40369853338578 18.935711701072815 2431.628099931958
430 224.44125126585942 18.460629167190742 2414.0475613884746
431 228.48596923988094 18.004831816918127 2396.8742399672938
432 232.53624481480875 17.567406423649327 2380.098586198637
433 236.59048412735643 17.14748788253644 2363.711239265334
434 240.64710814105504 16.744254872752478 2347.7027884430404
435 244.70455366965916 16.35693254273253 2332.064491968548
436 248.76127437283128 15.98478657722736 2316.7878010253967
437 252.81574172250447 15.627119657479627 2301.864166797128
438 256.86644593835416 15.28327100418247 2287.285272105531
439 260.91189689089094 14.952612481671476 2273.04274602444
440 264.9506249707349 14.634551754617101 2259.128923190663
441 268.98118192270806 14.328526327588346 2245.536228877835
442 273.00214164346573 14.034001352352158 2232.2570883595927
443 277.0121009414551 13.750470683290917 2219.284337972931
444 281.0096802580939 13.477449482900154 2206.6102749325282
445 284.9935243491361 13.214483079850499 2194.228309310867
446 288.96230292530845 12.961138810062188 2182.1318804591356
447 292.9147112513795 12.717004669380929 2170.314427728521
448 296.84947070295044 12.481688251571343 2158.7693968864314
449 300.7653292803427 12.254818081433664 2147.4906561126313
450 304.66106207908496 12.036037846148616 2136.4716734808608
451 308.53547171659847 11.825013043495535 2125.706851485121
452 312.3873887148044 11.621424652381414 2115.1905926194136
453 316.2156718384866 11.424968325646988 2104.917299377739
454 320.01920838935195 11.235353794256802 2094.881405385978
455 323.79691445585706 11.052305485554665 2085.0776298665123
456 327.5477351189684 10.875559132644458 2075.500477009418
457 331.27064461414886 10.704866066814985 2066.145175404783
458 334.9646464499609 10.53998869175202 2057.0069536426963
459 338.628773483797 10.380699921910518 2048.0810403132464
460 342.26208795533665 10.226782889642807 2039.3627115225297
461 345.86368147844775 10.078031114168118 2030.8474286805033
462 349.4326749923337 9.934246637813299 2022.5305652265768
463 352.96821867282785 9.795242752565331 2014.4080546668588
464 356.4694918048208 9.660840746136286 2006.4758305074586
465 359.93570261689155 9.530869508863862 1998.7298262544844
466 363.3660880792924 9.405165432819071 1991.1660328542066
467 366.7599136665034 9.283572294757251 1983.78055168644
468 370.11647308564875 9.165940398226377 1976.5694864619427
469 373.43508797211274 9.052128227151046 1969.5293714866775
470 376.71510755376397 8.9420001000622 1962.6567410666075
471 379.9559082852275 8.835425892822434 1955.9481295076955
472 383.1568934536982 8.732281058868939 1949.4001343254988
473 386.31749275781647 8.632446344044531 1943.0094107850089
474 389.4371618611554 8.535807560729607 1936.7726764941544
475 392.5153819218946 8.442256529565274 1930.6869802701353
476 395.55165910027006 8.35168937554863 1924.7493709301507
477 398.545524045394 8.264006330793043 1918.9568972913999
478 401.49653136305034 8.179111588726279 1913.3066178763033
479 404.40425906606475 8.096913749162152 1907.7957480443329
480 407.26830800883744 8.017325450371425 1902.4216183176886
